id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
13971,8964,Perimeter,"Humanity has undergone radical changes in society. Scientists and spiritual leaders became one and the same, calling themselves Spirits. The Spirits, foreseeing the inevitable destruction of Earth due to the ravages of our time, directed scientific efforts into the discovery of a new plane of existence: the Psychosphere. The Psychosphere acted as a conduit, providing means to reach another, untouched world, a new Promised Land, by jumping between flat worlds within the Psychosphere. The Psychosphere is appropriately named, as the various worlds resemble the thoughts and actions that have occurred upon Earth during its history. The Spirits then embarked upon the construction of massive floating city-ships called Frames, which could house hundreds of thousands of people for an indefinite period of time. With the Frames completed, the Spirits sent them forth into the Psychosphere with the intent to lead their people to the Promised Land, leaving Earth behind forever.",2004-05-21 00:00:00.000,2,NULL,86.0000,2,50.0000,3
195698,4065,Peter Jackson's King Kong: The Official Game of the Movie,NULL,2005-11-17 00:00:00.000,20,NULL,80.0000,5,72.5735,91
134731,51302,Phantasy Star Online: Blue Burst,NULL,2004-07-15 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
176288,5981,Phantom Dust,NULL,2004-09-23 00:00:00.000,NULL,NULL,90.0000,2,NULL,NULL
71760,119434,Phantom Spider,NULL,2005-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177877,1426,Phoenix Wright: Ace Attorney,"The first case of the game presents defense attorney Phoenix Wright at his first trial under Mia Fey's watchful eye, successfully defending his childhood friend Larry Butz for murder. However, in the game's second case, Mia is murdered for being aware of corporate blackmail, and her younger sister Maya Fey is charged with the crime because her name was found on a piece of evidence. While defending her, Phoenix is reintroduced to another childhood friend, Miles Edgeworth, who is the prosecutor for Maya's case and has established himself as a ""genius"" for the prosecution system. Maya is found not guilty of the crime, and becomes Phoenix's assistant in further cases, offering her channeling ability as a ""Spirit Medium"" of Kurain village to bring the spirit of Mia to help at critical times. Phoenix and Edgeworth find that while they have their friendship from their youth, they continue to face off against each other in the courtroom. In the third case, Phoenix and Maya investigate the murder of a famous actor.In the fourth case, Edgeworth is charged with murder, and Phoenix steps up to defend him. It is discovered that Edgeworth was set up by his old mentor, Manfred von Karma. Several years earlier, Manfred shot and killed Edgeworth's father, a defense attorney, after he ruined Manfred's perfect record, but led Edgeworth to believe he shot his own father. Phoenix is able to expose Manfred's cover-up and achieve a ""not guilty"" verdict for Edgeworth. After the case, Edgeworth thinks about taking time off from his position to consider the events, while Maya announces she is going back to her home in Kurain Village to train.
The fifth case, added for the Nintendo DS, iOS, and Wii versions, has Ema Skye begging Wright for help to defend her older sister Lana, who is on trial for murder, compounded by a second murder of the same apparent victim in a different building at the same time. Using Ema's scientific help to establish evidence and the surprising prosecution help of Edgeworth during the trial, Phoenix is able to learn that Lana Skye was blackmailed by the Chief of Police Damon Gant into covering for a murder she thought that Ema had committed several years before. Gant himself is revealed to have committed the murder and pinned the blame on Ema. Though Lana is cleared of murder charges, she willingly goes to jail for being an accomplice; Ema says her goodbyes as she heads to Europe to study forensic science.",2005-09-15 00:00:00.000,81,NULL,80.0000,3,82.9064,251
187345,221282,Phoenix Wright: Ace Attorney,NULL,2005-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164795,129960,Piano Wizard,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155627,195490,Picross Advance,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130012,36091,Pilot Brothers 3: Back Side of the Earth,NULL,2004-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
27450,47359,Pilot Down: Behind Enemy Lines,NULL,2005-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63454,24218,Pinball FX2: Ant-Man,NULL,2005-06-23 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
173004,4067,Pinball Hall of Fame: The Gottlieb Collection,NULL,2004-11-16 00:00:00.000,NULL,NULL,70.0000,1,58.0000,0
19183,18274,Ping Pals,NULL,2004-12-07 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,0
71954,43586,Pink Pong,NULL,2005-03-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104501,135556,Pirate Planet,NULL,2005-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144929,175902,Planet of Cartmans 2,"Cartman isn't dead. He is actually planning his revenge on the whole universe by transforming everyone into his slimy, dumb, fat, and hateful self. In the sequel, you must guide Stan, Kenny, and Wendy through 30 huge levels of mayhem and destruction which is inhabited by the same Cartmans that appeared in plan, plus many more deadly critters and new recruits to Cartman's ranks. Expect to see Cartmans with jetpacks, Snakoid Cartmans, Cartmans that wield big mini-guns that can take a beating and many more brand new enemies that are as deadly, if not deadlier. This South Park game also features 3 different difficulty levels that should challenge every kind of player around, different types of levels through the whole game. The new obstacles include underwater sections, moving platforms, and expect some puzzles to solve in your quest as well.",2005-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174430,11413,planetarian ~the reverie of a little planet~,"""Why don't you come to the planetarium?
The beautiful twinkling of eternity that will never fade, no matter what.
All the stars in the sky are waiting for you.""

It is thirty years after the failure of the Space Colonization Program.
Humanity is nearly extinct. A perpetual and deadly Rain falls on the Earth.
Men known as ""Junkers"" plunder goods and artifacts from the ruins of civilization.
One such Junker sneaks alone into the most dangerous of all ruins -- a ""Sarcophagus City"".
In the center of this dead city, he discovers a pre-War planetarium.
And as he enters he is greeted by Hoshino Yumemi, a companion robot.
Without a single shred of doubt, she assumes he is the first customer she's had in 30 years.
She attempts to show him the stars at once, but the planetarium projector is broken.
Unable to make heads or tails of her conversation, he ends up agreeing to try and repair the projector...",2004-11-29 00:00:00.000,2,NULL,NULL,NULL,70.0333,6
162760,2161,Playboy: The Mansion,NULL,2005-01-25 00:00:00.000,6,NULL,55.0000,3,51.6712,14
129604,49765,Play-Yan,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171598,49357,Pocket Dogs,NULL,2004-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172798,6272,Pocket Kingdom: Own the World,NULL,2004-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172721,18594,Pokémon Dash,NULL,2004-12-02 00:00:00.000,4,NULL,60.0000,1,33.2594,21
189498,1517,Pokémon Emerald,"Both Team Magma and Team Aqua are featured as the villainous teams, each stirring trouble at different stages in the game. The objective of each team, to awaken Groudon and Kyogre, respectively, is eventually fulfilled.
Rayquaza is prominent plot-wise, awakened in order to stop the destructive battle between Groudon and Kyogre. It is now the one out of the three ancient Pokémon that can be caught prior to the Elite Four challenge, while still at the same place and at the same high level as in Ruby and Sapphire.",2004-09-16 00:00:00.000,117,NULL,60.0000,1,85.5871,410
165986,2320,Pokémon Mystery Dungeon: Blue Rescue Team,NULL,2005-11-17 00:00:00.000,13,NULL,65.0000,2,78.1227,51
189111,2319,Pokémon Mystery Dungeon: Red Rescue Team,NULL,2005-11-17 00:00:00.000,13,NULL,NULL,NULL,70.0008,67
172728,64034,Pokémon Team Turbo,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172729,8588,Pokémon Trozei!,NULL,2005-10-20 00:00:00.000,2,NULL,70.0000,1,70.1071,15
92309,2724,Pokémon XD: Gale of Darkness,NULL,2005-08-04 00:00:00.000,15,NULL,40.0000,1,70.4479,60
126905,94906,PokéPark: Fishing Rally DS,NULL,2005-05-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177931,209349,Poker Academy: Texas Hold 'Em Version,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26933,146691,Poker Drop,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115050,40607,Poker Squares,NULL,2005-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37235,171293,PokéSnake,NULL,2005-01-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62360,44071,Polar Bowler,NULL,2004-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126872,142030,Polar Golfer,NULL,2004-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168346,83298,Polar Golfer: Pineapple Cup,NULL,2005-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56815,6537,Polarium,NULL,2004-12-02 00:00:00.000,NULL,NULL,76.6667,3,71.0000,1
159288,6536,Polarium Advance,NULL,2005-10-13 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
17437,64590,Polda 5,NULL,2005-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71116,5984,Pool Shark 2,"The best pool players live and die by their tables; earning spare change, the next drink or making a killing preying on tourists, passers-by and would-be challengers. Have you got what it takes to travel the world on the Pool Shark circuit and take the hustle to them? The trucks, the strippers, the bouncers, the gamblers. Is that biker really as bad as she seems? Maybe you shouldn't have put your last hundred down...",2004-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25477,6538,Popeye: Rush for Spinach,NULL,2005-04-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94380,80758,pop'n music 10,NULL,2004-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78835,72880,Pop'n Music 11,NULL,2005-07-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165034,23140,PoPoLoCrois,NULL,2005-02-10 00:00:00.000,1,NULL,68.3333,4,82.2363,5
34368,207129,Portable Island: Te no Hira no Resort,NULL,2005-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182880,3131,Postal 2: Apocalypse Weekend,NULL,2004-08-01 00:00:00.000,12,NULL,NULL,NULL,78.9150,23
88885,5985,Power Drome,NULL,2004-06-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177792,3292,Power Rangers S.P.D.,NULL,2005-09-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147844,220103,Power Rangers S.P.D.: Escape of The Five Fugitives,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55899,136206,Power Rangers Time Force and Power Rangers Ninja Storm,NULL,2004-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129674,3289,Power Rangers: Dino Thunder,NULL,2004-09-14 00:00:00.000,1,NULL,NULL,NULL,40.0000,4
59689,129509,Powerboat Racing,NULL,2005-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
86021,9595,Pox Nora,NULL,2004-08-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
34678,60181,Praser 5,NULL,2005-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76970,5986,Predator: Concrete Jungle,NULL,2005-04-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66179,49355,Premier Manager 2004-2005,NULL,2004-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72970,49354,Premier Manager 2005-2006,NULL,2005-09-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85362,43430,Prince of Persia Trilogy: Limited Edition,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179487,22565,Prince of Persia: Revelations,"The game follows the exact same story as its main version, the bonus levels don't add anything to the plot even though they contain some interesting elements that indicate that something may have been in the script but that was cut from the final version.",2005-12-06 00:00:00.000,3,NULL,60.0000,1,58.7967,10
103707,213051,Prince of Persia: The Sands of Time,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103655,213052,Prince of Persia: Warrior Within,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190048,837,Prince of Persia: Warrior Within,"Set seven years after the events of Prince of Persia: The Sands of Time, the Prince finds himself constantly hunted by a terrible beast known as the Dahaka. The Prince seeks counsel from an old wise man who explains that whoever releases The Sands of Time must die. Because the Prince escaped his fate, it is the Dahaka's mission as guardian of the Timeline to ensure that he dies as he was meant to. The old man also tells of the Island of Time, where the Empress of Time first created the Sands. The Prince sets sail for the Island in an attempt to prevent the Sands from ever being created, an act he believes will appease the Dahaka. After a battle at sea with an enemy force led by a mysterious woman in black capsizes the Prince's ship, the Prince washes ashore unconsciously onto the Island of Time.
He later awakens and chases the woman in black through the Empress of Time's fortress into a portal that transports the two into the past. The Prince saves a woman named Kaileena from being killed by the woman in black, whose name is Shahdee. Unable to grant the Prince an audience with the Empress of Time, who is busy preparing to create the Sands, Kaileena instead tells him how to unlock the door to the throne room in which the Empress resides. The Prince makes his way through the fortress, utilizing the sand portals to travel back and forth between the past and present, and narrowly escapes several encounters with the Dahaka, who he discovers cannot pass through water. The Prince activates the mechanisms in the two towers of the fortress - the Garden Tower and the Mechanical Tower - that serve as locks to the door. He returns to the throne room only to discover that Kaileena is actually the Empress of Time herself, who has foreseen in the Timeline that the Prince will kill her and who has decided to attempt to defy her fate, just as the Prince is doing. A battle ensues and the Prince proves victorious; he kills Kaileena and returns to the present. What lies ahead is the most dramatic Twist in the Prince's life, and He starts believing the priest who told him ""You cant change your Fate! No Man Can.."" But Prince is not going to give up that easily.",2004-11-30 00:00:00.000,147,NULL,79.6000,7,83.0244,389
90583,61127,Prince of Tennis: Form the Strongest Team,NULL,2004-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107546,24980,Princess Maker 2 Refine,NULL,2004-09-30 00:00:00.000,1,NULL,55.0000,2,80.0000,4
20883,72591,Princess Maker 4,"The human kingdom is at war with the kingdom of magical creatures, commonly known as ""demons"". Human heroine Isabelle puts a stop to war, but disappears. Protagonist, a human soldier, sets out to search for her. 10 years later, when the war between humans and demons is igniting again, he finds her, only for her to pass a little girl into his care, along with a demon servant Cube, and disappear again. The fate of the girl is now in protagonist's hands. And with it - the fate of both kingdoms.",2005-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131366,14880,Prison Tycoon,NULL,2005-07-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170688,68222,Pro Cycling Manager,NULL,2005-06-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177662,4644,Pro Evolution Soccer 4,NULL,2004-08-05 00:00:00.000,13,NULL,90.0000,1,76.5483,53
189744,4645,Pro Evolution Soccer 5,NULL,2005-08-04 00:00:00.000,16,NULL,85.0000,1,74.5531,60
138842,78688,Pro Fishing Challenge,NULL,2004-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57842,49763,Pro Mahjong Tsuwamono Advance,NULL,2005-09-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36814,92240,Pro Yakyuu Spirits 2,NULL,2005-04-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48423,92235,Pro Yakyuu Spirits 2004 Climax,NULL,2004-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182034,3322,Project Gotham Racing 3,NULL,2005-11-22 00:00:00.000,5,NULL,87.5000,3,89.3418,16
195836,5991,Project: Snowblind,NULL,2005-02-23 00:00:00.000,3,NULL,72.5000,4,63.0288,23
113044,61496,Psikyo Shooting Collection Vol. 2: Sengoku Ace + Sengoku Blade,NULL,2004-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116703,70314,Psikyo Shooting Collection Vol. 3: Sol Divide & Dragon Blaze,NULL,2005-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190250,5992,Psi-Ops: The Mindgate Conspiracy,NULL,2004-06-14 00:00:00.000,7,NULL,83.0000,5,62.6551,20
122204,141070,Psyche Metal: The Bleeding,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170857,1339,Psychonauts,NULL,2005-04-19 00:00:00.000,99,NULL,84.8333,7,84.6261,265
25540,8320,Psychotoxic,"NEW YORK 2022 - An international crisis shakes the world order. Cities crumble, wars rage on all continents. The USA is in a state of emergency. Public order can only be maintained with the help of the military. Amidst this madness there is Angie Prophet. Angie is a very attractive young woman who was raised an orphan by her Aunt Julie in Brooklyn New York. A few years ago she moved to Washington to live her own life. Her employment at the Devil's Inn, a name that commands considerable respect toughened her up.  
 
Shortly before Christmas the doorbell rang and she was dragged into a wild, unexpected adventure that would change her life forever. Although Angie could certainly imagine more pleasant things, it is her task to prevent the bombing of New York with thermonuclear weapons. In order to prevent this she must battle the Fourth Horseman of the Apocalypse, a mystical machine from Ancient Babylon. The Fourth Horseman is located in a series of caves beneath New York City, where he is constantly producing microscopic nanobots. These nanobots spread rapidly around the world and are programmed to increase the potential for human violence by manipulating certain parts of the brain. Angie's worldly opponent is the satanic Aaron Crowley, the man who activated the Fourth Horseman. His influence extends all the way to the top of the US government and he does not hesitate to use this power against Angie in order to prevent the Horseman from being destroyed. In the course of the game, Angie will discover why she is the only one who can stop the Fourth Horseman and why she possesses peculiar powers that will be essential to complete her task. In order to overpower the superior numbers of her enemy Angie finds a virtual sidekick Max on her side. Angie must fight her way through 19 levels in the real world and through 10 dream levels with different themes before she reaches her biggest challenge: the final battle with the Fourth Horseman and Aaron Crowley. On the way to her destination Angie must face zombies, cyborgs with flamethrowers, insane policemen and FBI-agents, deep sea monsters and psycho killers to name but a few.  All in all she will meet more than 90 different enemies and she will have 19 weapons to fight them with.",2005-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34788,43346,Psyvariar 2: Ultimate Final,NULL,2004-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49778,49760,PukuPuku Tennen Kairanban: Youkoso! Illusion Land e,NULL,2005-01-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99673,57647,Punishment,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99968,145048,Pure Evil: 2-pack,NULL,2004-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185650,51881,Pure Pinball 2 REDUX,NULL,2005-02-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177541,26995,Pursuit Force,NULL,2005-11-18 00:00:00.000,2,NULL,NULL,NULL,59.9836,5
177121,209600,Push Push Penguin,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72130,69551,Puyo Puyo Fever 2,NULL,2005-11-24 00:00:00.000,1,NULL,NULL,NULL,74.0000,3
160648,42774,Puzzle Bobble Pocket,NULL,2004-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123427,66102,Puzzle! Mushihimetama,NULL,2005-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96955,129780,Pyrus: Alletiders Jul,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38496,124380,QP Shooting,NULL,2004-08-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13449,356,Quake 4,"During the bloody war between humans and the nightmarish race of the Strogg, a lone marine infiltrated the planet and assassinated their horrific leader. The humans discover that the Strogg are not so easily defeated, however, and that their only hope may rest on a marine that is no longer entirely human.

In a desperate war for Earth's survival, against an unrelenting enemy, the only way to defeat them is to become one of them. Armed with advanced weaponry and vehicles and aided by an elite squad of marines, you take the battle to the heart of the Strogg home planet and become earth’s only hope for victory.",2005-10-18 00:00:00.000,45,NULL,74.5000,7,74.1241,157
42016,128690,Queer Power,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142757,153548,Quiz Magic Academy 2,NULL,2004-11-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99859,153549,Quiz Magic Academy 3,NULL,2005-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107076,191688,Quraish,NULL,2005-08-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157086,216591,Racing Battle: C1 Grand Prix,NULL,2005-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4189,49352,Racing Fever,NULL,2005-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141328,6551,Racing Gears Advance,NULL,2004-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105714,19160,Radiata Stories,NULL,2005-01-27 00:00:00.000,4,NULL,70.0000,1,79.8911,7
181772,4077,Radirgy,NULL,2005-10-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24687,19349,Rag Doll Kung Fu,NULL,2005-10-12 00:00:00.000,2,NULL,70.0000,2,61.7185,6
15725,63473,Raging Tiger: The Second Korean War,NULL,2004-08-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188756,50778,Ragnarok Battle Offline,NULL,2004-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168407,8856,Raiden III,NULL,2005-09-22 00:00:00.000,NULL,NULL,60.0000,2,75.0075,5
40820,206583,Raiden X,NULL,2005-06-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107867,1849,Rainbow Six 3: Black Arrow,NULL,2004-08-05 00:00:00.000,NULL,NULL,80.0000,4,NULL,NULL
74437,92762,Rakion,NULL,2005-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180970,47336,Rapala Pro Fishing,NULL,2004-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73110,134656,Ratchet & Clank: Going Mobile,"After some Bio Matter Converter technology is accidentally activated, Ratchet and Clank are transported inside a Secret Agent Clank Vid-comic. The boys soon find a teleporter, and after fighting against countless Megacorp security forces, including chickenbots, security bots, security tanks and explodes. They arrive at the Communication Station, where transmissions can be sent out from the digital world and in from the analog world. They contacted Big Al for help, and he tells them of the Macro Corporeal Geo Fragmentation Ion Negator (MCGuFIN), which could transport them Back to the analog world. He says he possesses one (Previously used as a door stop) and says that he will plug it up to his copy of the Secret Agent Clank vid-comic for them to retrieve. There is a problem, however, and the MCGuFIN is split into 6 pieces, each one being put inside a different Vid-comic. After travelling between the Vid-comics and retrieving them all, Ratchet and Clank return to Al. Al informs them that they need an Infolink in Maximillian's (Secret Agent Clank's Nemesis seen in the beginning of Up your Arsenal) Office. After bribing his bouncer they discover that Maximillian has already left. He has apparently used the same Infolink they need to escape through to the real world, where he plans to wreak havoc. They go to confront him, he reveals that it was all a trap to try to take the MCGuFIN. They defeat him and his security cannon, and soon after this, activates the MCGuFIN by sliding down the appropriate Infolink, and prepare to transport themselves back to an unknown place in the analog world.",2005-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181376,1773,Ratchet & Clank: Up Your Arsenal,"The third-installment invades the online universe with new, explosive weapons and unique gadgets that are out of this constellation. Ratchet and Clank return to planet Veldin, (the setting of the original Ratchet & Clank) where they’ve been called upon by the president of the galaxy to stop Dr. Nefarious as he plots to exterminate all organic life. Together with the Q-Force and Captain Qwark, Ratchet and Clank set off on another intergalactic quest to uncover the schemes of the sinister Dr. Nefarious and save the galaxy again!",2004-11-02 00:00:00.000,57,NULL,80.0000,1,80.8422,139
181177,1790,Ratchet: Deadlocked,"The storyline involves Ratchet and Clank, along with Al, being kidnapped and forced to compete in a underground reality show called ""DreadZone"" run by the media mogul Gleeman Vox on the outer fringes of the galaxy.",2005-10-25 00:00:00.000,26,NULL,70.0000,2,73.6096,80
82756,193353,Rayman 10th Anniversary,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133051,193354,Rayman 10th Anniversary,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164634,43339,Rayman 10th Anniversary,NULL,2005-10-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157125,193355,Rayman 10th Anniversary Collection,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82489,193341,Rayman Collectors Edition,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187411,20210,Rayman DS,NULL,2005-03-11 00:00:00.000,1,NULL,40.0000,2,48.0000,3
157497,1967,Rayman: Hoodlums' Revenge,"After Rayman defeated the Hoodlums' leader, Andre, the Hoodlums decide do get revenge (hence the title), so they kidnap Rayman's best friend Globox. Rayman rescues Globox part-way through the game, and as the two of them find out more about the Hoodlums trying to clone Reflux, they decide to stop them for good this time.",2005-03-15 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
171996,5999,Raze's Hell,NULL,2005-04-21 00:00:00.000,NULL,NULL,65.0000,2,NULL,NULL
30996,100173,RC Toy Machines,NULL,2004-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94239,116344,Real Soccer 2004,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46466,116345,Real Soccer 2005,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164958,20494,Real Time Conflict: Shogun Empires,NULL,2005-12-25 00:00:00.000,NULL,NULL,10.0000,1,NULL,NULL
35391,80386,Real World Golf,NULL,2005-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111921,43210,Realm of the Dead,NULL,2004-07-22 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
179967,6554,Rebelstar: Tactical Command,NULL,2005-09-06 00:00:00.000,NULL,NULL,77.5000,2,NULL,NULL
107754,194873,Red,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178565,6000,Red Ninja: End of Honor,NULL,2005-03-03 00:00:00.000,2,NULL,58.0000,2,66.8802,6
102625,62420,Reksio i Wehikuł Czasu,NULL,2004-11-14 00:00:00.000,1,1,NULL,NULL,NULL,NULL
100313,49796,Relaxuma na Mainichi,NULL,2005-05-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61855,93324,Remedy,NULL,2004-11-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132070,72951,Remote Control Dandy SF,NULL,2005-04-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155204,38473,Rengoku: The Tower of Purgatory,NULL,2005-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148330,6274,Requiem of Hell,NULL,2004-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
194573,974,Resident Evil 4,"The game's main protagonist is Leon S. Kennedy, one of the few survivors of the Raccoon City incident, who was recruited and trained by the US Government to become a special agent after they learned of his actions in Raccoon City. Now an agent for a special security agency, Leon is sent to Spain on a mission to rescue Ashley Graham, the President's daughter, who has been kidnapped by a mysterious cult organization.",2005-01-11 00:00:00.000,400,NULL,81.6000,6,87.2734,1168
195868,145191,Resident Evil 4,"The game's main protagonist is Leon S. Kennedy, one of the few survivors of the Raccoon City incident, who was recruited and trained by the US Government to become a special agent after they learned of his actions in Raccoon City. Now an agent for a special security agency, Leon is sent to Spain on a mission to rescue Ashley Graham, the President's daughter, who has been kidnapped by a mysterious cult organization.",2005-10-25 00:00:00.000,3,NULL,NULL,NULL,87.0400,37
110818,24211,Resident Evil 4: Collector's Edition,NULL,2005-03-24 00:00:00.000,NULL,NULL,82.5000,0,NULL,NULL
184208,9668,Resident Evil 4: GameStop Special Edition,NULL,2005-01-11 00:00:00.000,2,1,77.5000,0,NULL,NULL
100741,145054,Resident Evil 4: Limited Edition,NULL,2005-11-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37671,130004,Resident Evil 4: Mobile Edition,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112834,41861,Resident Evil 4: Premium Edition,NULL,2005-10-25 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
